Round,Winning Number,Winning Index,Color
1497,24,25,Black
1498,14,15,Red
1499,36,37,Red
1500,23,24,Red
1501,33,34,Black
1502,32,33,Red
1503,31,32,Black
1504,23,24,Red
1505,31,32,Black
1506,20,21,Black
1507,15,16,Black
1508,31,32,Black
1509,3,4,Red
1510,12,13,Red
1511,1,2,Red
1512,34,35,Red
1513,16,17,Red
1514,23,24,Red
1515,1,2,Red
1516,13,14,Black
1517,2,3,Black
1518,15,16,Black
1519,31,32,Black
1520,2,3,Black
1521,7,8,Red
1522,27,28,Red
1523,23,24,Red
1524,35,36,Black
1525,24,25,Black
1526,13,14,Black
1527,6,7,Black
1528,1,2,Red
1529,00,1,Green
1530,35,36,Black
1531,7,8,Red
1532,24,25,Black
1533,20,21,Black
1534,33,34,Black
1535,3,4,Red
1536,34,35,Red
1537,17,18,Black
1538,31,32,Black
1539,32,33,Red
1540,1,2,Red
1541,5,6,Red
1542,22,23,Black
1543,9,10,Red
1544,5,6,Red
1545,29,30,Black
1546,0,0,Green
1547,14,15,Red
1548,26,27,Black
1549,28,29,Black
1550,4,5,Black
1551,16,17,Red
1552,36,37,Red
1553,8,9,Black
1554,27,28,Red
1555,0,0,Green
1556,00,1,Green
1557,10,11,Black
1558,28,29,Black
1559,14,15,Red
1560,22,23,Black
1561,31,32,Black
1562,27,28,Red
1563,22,23,Black
1564,6,7,Black
1565,4,5,Black
1566,15,16,Black
1567,28,29,Black
1568,2,3,Black
1569,23,24,Red
1570,14,15,Red
1571,22,23,Black
1572,2,3,Black
1573,23,24,Red
1574,8,9,Black
1575,17,18,Black
1576,7,8,Red
1577,7,8,Red
1578,22,23,Black
1579,9,10,Red
1580,5,6,Red
1581,5,6,Red
1582,00,1,Green
1583,32,33,Red
1584,30,31,Red
1585,10,11,Black
1586,16,17,Red
1587,15,16,Black
1588,17,18,Black
1589,10,11,Black
1590,7,8,Red
1591,24,25,Black
1592,26,27,Black
1593,0,0,Green
1594,24,25,Black
1595,8,9,Black
1596,00,1,Green
1597,29,30,Black
1598,25,26,Red
1599,25,26,Red
1600,9,10,Red
1601,20,21,Black
1602,12,13,Red
1603,3,4,Red
1604,19,20,Red
1605,27,28,Red
1606,6,7,Black
1607,14,15,Red
1608,16,17,Red
1609,25,26,Red
1610,8,9,Black
1611,27,28,Red
1612,23,24,Red
1613,3,4,Red
1614,29,30,Black
1615,14,15,Red
1616,18,19,Red
1617,23,24,Red
1618,17,18,Black
1619,35,36,Black
1620,33,34,Black
1621,8,9,Black
1622,2,3,Black
1623,7,8,Red
1624,9,10,Red
1625,0,0,Green
1626,8,9,Black
1627,26,27,Black
1628,34,35,Red
1629,6,7,Black
1630,17,18,Black
1631,30,31,Red
1632,19,20,Red
1633,34,35,Red
1634,28,29,Black
1635,17,18,Black
1636,1,2,Red
1637,3,4,Red
1638,10,11,Black
1639,31,32,Black
1640,14,15,Red
1641,29,30,Black
1642,16,17,Red
1643,31,32,Black
1644,36,37,Red
1645,0,0,Green
1646,2,3,Black
1647,3,4,Red
1648,0,0,Green
1649,32,33,Red
1650,27,28,Red
1651,19,20,Red
1652,3,4,Red
1653,14,15,Red
1654,30,31,Red
1655,00,1,Green
1656,23,24,Red
1657,23,24,Red
1658,15,16,Black
1659,26,27,Black
1660,20,21,Black
1661,14,15,Red
1662,12,13,Red
1663,28,29,Black
1664,32,33,Red
1665,34,35,Red
1666,2,3,Black
1667,11,12,Black
1668,00,1,Green
1669,20,21,Black
1670,6,7,Black
1671,31,32,Black
1672,2,3,Black
1673,12,13,Red
1674,26,27,Black
1675,3,4,Red
1676,36,37,Red
1677,26,27,Black
1678,6,7,Black
1679,8,9,Black
1680,30,31,Red
1681,12,13,Red
1682,13,14,Black
1683,31,32,Black
1684,29,30,Black
1685,11,12,Black
1686,6,7,Black
1687,14,15,Red
1688,13,14,Black
1689,19,20,Red
1690,13,14,Black
1691,25,26,Red
1692,9,10,Red
1693,3,4,Red
1694,6,7,Black
1695,0,0,Green
1696,30,31,Red
1697,4,5,Black
1698,21,22,Red
1699,4,5,Black
1700,19,20,Red
1701,35,36,Black
1702,13,14,Black
1703,20,21,Black
1704,21,22,Red
1705,31,32,Black
1706,4,5,Black
1707,11,12,Black
1708,20,21,Black
1709,8,9,Black
1710,22,23,Black
1711,14,15,Red
1712,21,22,Red
1713,14,15,Red
1714,35,36,Black
1715,6,7,Black
1716,28,29,Black
1717,3,4,Red
1718,15,16,Black
1719,18,19,Red
1720,16,17,Red
1721,13,14,Black
1722,13,14,Black
1723,30,31,Red
1724,18,19,Red
1725,21,22,Red
1726,17,18,Black
1727,36,37,Red
1728,00,1,Green
1729,17,18,Black
1730,11,12,Black
1731,2,3,Black
1732,34,35,Red
1733,21,22,Red
1734,13,14,Black
1735,16,17,Red
1736,14,15,Red
1737,24,25,Black
1738,00,1,Green
1739,2,3,Black
1740,12,13,Red
1741,29,30,Black
1742,21,22,Red
1743,25,26,Red
1744,21,22,Red
1745,10,11,Black
1746,1,2,Red
1747,35,36,Black
1748,1,2,Red
1749,24,25,Black
1750,27,28,Red
1751,29,30,Black
1752,34,35,Red
1753,33,34,Black
1754,18,19,Red
1755,27,28,Red
1756,30,31,Red
1757,26,27,Black
1758,5,6,Red
1759,27,28,Red
1760,23,24,Red
1761,20,21,Black
1762,24,25,Black
1763,0,0,Green
1764,25,26,Red
1765,27,28,Red
1766,9,10,Red
1767,29,30,Black
1768,8,9,Black
1769,4,5,Black
1770,24,25,Black
1771,23,24,Red
1772,12,13,Red
1773,7,8,Red
1774,32,33,Red
1775,36,37,Red
1776,26,27,Black
1777,15,16,Black
1778,24,25,Black
1779,22,23,Black
1780,8,9,Black
1781,32,33,Red
1782,8,9,Black
1783,14,15,Red
1784,22,23,Black
1785,28,29,Black
1786,9,10,Red
1787,1,2,Red
1788,9,10,Red
1789,11,12,Black
1790,36,37,Red
1791,00,1,Green
1792,1,2,Red
1793,34,35,Red
1794,5,6,Red
1795,10,11,Black
1796,31,32,Black
1797,28,29,Black
1798,23,24,Red
1799,8,9,Black
1800,21,22,Red
1801,28,29,Black
1802,21,22,Red
1803,31,32,Black
1804,7,8,Red
1805,22,23,Black
1806,32,33,Red
1807,6,7,Black
1808,00,1,Green
1809,18,19,Red
1810,28,29,Black
1811,11,12,Black
1812,3,4,Red
1813,10,11,Black
1814,34,35,Red
1815,14,15,Red
1816,14,15,Red
1817,12,13,Red
1818,19,20,Red
1819,00,1,Green
1820,31,32,Black
1821,23,24,Red
1822,7,8,Red
1823,26,27,Black
1824,8,9,Black
1825,28,29,Black
1826,24,25,Black
1827,23,24,Red
1828,27,28,Red
1829,4,5,Black
1830,5,6,Red
1831,9,10,Red
1832,17,18,Black
1833,36,37,Red
1834,31,32,Black
1835,14,15,Red
1836,29,30,Black
1837,23,24,Red
1838,8,9,Black
1839,2,3,Black
1840,4,5,Black
1841,13,14,Black
1842,29,30,Black
1843,26,27,Black
1844,31,32,Black
1845,16,17,Red
1846,29,30,Black
1847,30,31,Red
1848,10,11,Black
1849,10,11,Black
1850,19,20,Red
1851,28,29,Black
1852,18,19,Red
1853,8,9,Black
1854,11,12,Black
1855,2,3,Black
1856,4,5,Black
1857,7,8,Red
1858,21,22,Red
1859,17,18,Black
1860,19,20,Red
1861,00,1,Green
1862,13,14,Black
1863,24,25,Black
1864,27,28,Red
1865,9,10,Red
1866,5,6,Red
1867,23,24,Red
1868,3,4,Red
1869,13,14,Black
1870,36,37,Red
1871,6,7,Black
1872,17,18,Black
1873,00,1,Green
1874,35,36,Black
1875,32,33,Red
1876,8,9,Black
1877,25,26,Red
1878,9,10,Red
1879,22,23,Black
1880,19,20,Red
1881,10,11,Black
1882,0,0,Green
1883,13,14,Black
1884,23,24,Red
1885,00,1,Green
1886,8,9,Black
1887,5,6,Red
1888,14,15,Red
1889,35,36,Black
1890,17,18,Black
1891,16,17,Red
1892,24,25,Black
1893,34,35,Red
1894,29,30,Black
1895,27,28,Red
1896,35,36,Black
1897,4,5,Black
1898,13,14,Black
1899,13,14,Black
1900,24,25,Black
1901,11,12,Black
1902,23,24,Red
1903,33,34,Black
1904,6,7,Black
1905,31,32,Black
1906,30,31,Red
1907,36,37,Red
1908,31,32,Black
1909,6,7,Black
1910,00,1,Green
1911,32,33,Red
1912,27,28,Red
1913,31,32,Black
1914,5,6,Red
1915,28,29,Black
1916,5,6,Red
1917,15,16,Black
1918,35,36,Black
1919,0,0,Green
1920,7,8,Red
1921,20,21,Black
1922,31,32,Black
1923,18,19,Red
1924,34,35,Red
1925,11,12,Black
1926,16,17,Red
1927,33,34,Black
1928,18,19,Red
1929,12,13,Red
1930,29,30,Black
1931,8,9,Black
1932,9,10,Red
1933,11,12,Black
1934,6,7,Black
1935,12,13,Red
1936,2,3,Black
1937,28,29,Black
1938,18,19,Red
1939,12,13,Red
1940,15,16,Black
1941,11,12,Black
1942,4,5,Black
1943,12,13,Red
1944,12,13,Red
1945,34,35,Red
1946,1,2,Red
1947,10,11,Black
1948,3,4,Red
1949,26,27,Black
1950,9,10,Red
1951,17,18,Black
1952,18,19,Red
1953,26,27,Black
1954,4,5,Black
1955,32,33,Red
1956,19,20,Red
1957,4,5,Black
1958,3,4,Red
1959,2,3,Black
1960,7,8,Red
1961,29,30,Black
1962,0,0,Green
1963,14,15,Red
1964,6,7,Black
1965,6,7,Black
1966,7,8,Red
1967,35,36,Black
1968,24,25,Black
1969,0,0,Green
1970,23,24,Red
1971,33,34,Black
1972,23,24,Red
1973,6,7,Black
1974,25,26,Red
1975,25,26,Red
1976,12,13,Red
1977,34,35,Red
1978,28,29,Black
1979,29,30,Black
1980,21,22,Red
1981,14,15,Red
1982,15,16,Black
1983,19,20,Red
1984,1,2,Red
1985,22,23,Black
1986,8,9,Black
1987,22,23,Black
1988,25,26,Red
1989,25,26,Red
1990,20,21,Black
1991,19,20,Red
1992,1,2,Red
1993,1,2,Red
1994,18,19,Red
1995,29,30,Black
1996,25,26,Red
1997,6,7,Black
1998,5,6,Red
1999,11,12,Black
2000,4,5,Black
2001,7,8,Red
2002,00,1,Green
2003,8,9,Black
2004,22,23,Black
2005,9,10,Red
2006,15,16,Black
2007,14,15,Red
2008,15,16,Black
2009,0,0,Green
2010,7,8,Red
2011,14,15,Red
2012,15,16,Black
2013,31,32,Black
2014,34,35,Red
2015,6,7,Black
2016,32,33,Red
2017,8,9,Black
2018,9,10,Red
2019,17,18,Black
2020,1,2,Red
2021,16,17,Red
2022,23,24,Red
2023,10,11,Black
2024,28,29,Black
2025,8,9,Black
2026,28,29,Black
2027,14,15,Red
2028,1,2,Red
2029,17,18,Black
2030,4,5,Black
2031,19,20,Red
2032,2,3,Black
2033,28,29,Black
2034,29,30,Black
2035,34,35,Red
2036,32,33,Red
2037,24,25,Black
2038,1,2,Red
2039,7,8,Red
2040,15,16,Black
2041,35,36,Black
2042,30,31,Red
2043,18,19,Red
2044,7,8,Red
2045,33,34,Black
2046,35,36,Black
2047,16,17,Red
2048,19,20,Red
2049,3,4,Red
2050,29,30,Black
2051,17,18,Black
2052,5,6,Red
2053,0,0,Green
2054,31,32,Black
2055,1,2,Red
2056,1,2,Red
2057,32,33,Red
2058,34,35,Red
2059,8,9,Black
2060,18,19,Red
2061,34,35,Red
2062,34,35,Red
2063,29,30,Black
2064,26,27,Black
2065,00,1,Green
2066,1,2,Red
2067,36,37,Red
2068,20,21,Black
2069,18,19,Red
2070,17,18,Black
2071,0,0,Green
2072,15,16,Black
2073,8,9,Black
2074,00,1,Green
2075,11,12,Black
2076,33,34,Black
2077,0,0,Green
2078,31,32,Black
2079,20,21,Black
2080,14,15,Red
2081,11,12,Black
2082,0,0,Green
2083,8,9,Black
2084,6,7,Black
2085,5,6,Red
2086,9,10,Red
2087,16,17,Red
2088,19,20,Red
2089,13,14,Black
2090,10,11,Black
2091,13,14,Black
2092,23,24,Red
2093,14,15,Red
2094,8,9,Black
2095,33,34,Black
2096,0,0,Green
2097,36,37,Red
2098,28,29,Black
2099,35,36,Black
2100,6,7,Black
2101,5,6,Red
2102,21,22,Red
2103,11,12,Black
2104,33,34,Black
2105,12,13,Red
2106,16,17,Red
2107,25,26,Red
2108,8,9,Black
2109,14,15,Red
2110,18,19,Red
2111,29,30,Black
2112,13,14,Black
2113,34,35,Red
2114,2,3,Black
2115,27,28,Red
2116,33,34,Black
2117,9,10,Red
2118,26,27,Black
2119,36,37,Red
2120,35,36,Black
2121,10,11,Black
2122,0,0,Green
2123,31,32,Black
2124,21,22,Red
2125,17,18,Black
2126,10,11,Black
2127,00,1,Green
2128,33,34,Black
2129,8,9,Black
2130,23,24,Red
2131,31,32,Black
2132,00,1,Green
2133,22,23,Black
2134,29,30,Black
2135,25,26,Red
2136,18,19,Red
2137,21,22,Red
2138,18,19,Red
2139,30,31,Red
2140,19,20,Red
2141,22,23,Black
2142,1,2,Red
2143,0,0,Green
2144,24,25,Black
2145,3,4,Red
2146,25,26,Red
2147,16,17,Red
2148,6,7,Black
2149,15,16,Black
2150,20,21,Black
2151,29,30,Black
2152,1,2,Red
2153,11,12,Black
2154,6,7,Black
2155,33,34,Black
2156,30,31,Red
2157,33,34,Black
2158,4,5,Black
2159,8,9,Black
2160,20,21,Black
2161,24,25,Black
2162,11,12,Black
2163,24,25,Black
2164,35,36,Black
2165,11,12,Black
2166,20,21,Black
2167,28,29,Black
2168,25,26,Red
2169,23,24,Red
2170,24,25,Black
2171,22,23,Black
2172,6,7,Black
2173,22,23,Black
2174,18,19,Red
2175,21,22,Red
2176,26,27,Black
2177,20,21,Black
2178,6,7,Black
2179,10,11,Black
2180,12,13,Red
2181,35,36,Black
2182,8,9,Black
2183,20,21,Black
2184,16,17,Red
2185,33,34,Black
2186,0,0,Green
2187,35,36,Black
2188,9,10,Red
2189,4,5,Black
2190,10,11,Black
2191,26,27,Black
2192,20,21,Black
2193,22,23,Black
2194,2,3,Black
2195,30,31,Red
2196,0,0,Green
2197,32,33,Red
2198,24,25,Black
2199,4,5,Black
2200,18,19,Red
2201,1,2,Red
2202,23,24,Red
2203,0,0,Green
2204,28,29,Black
2205,22,23,Black
2206,2,3,Black
2207,31,32,Black
2208,11,12,Black
2209,18,19,Red
2210,23,24,Red
2211,9,10,Red
2212,4,5,Black
2213,24,25,Black
2214,9,10,Red
2215,17,18,Black
2216,22,23,Black
2217,33,34,Black
2218,22,23,Black
2219,4,5,Black
2220,5,6,Red
2221,32,33,Red
2222,5,6,Red
2223,1,2,Red
2224,27,28,Red
2225,13,14,Black
2226,26,27,Black
2227,15,16,Black
2228,00,1,Green
2229,10,11,Black
2230,10,11,Black
2231,32,33,Red
2232,2,3,Black
2233,28,29,Black
2234,3,4,Red
2235,27,28,Red
2236,2,3,Black
2237,22,23,Black
2238,29,30,Black
2239,3,4,Red
2240,13,14,Black
2241,34,35,Red
2242,35,36,Black
2243,28,29,Black
2244,30,31,Red
2245,19,20,Red
2246,30,31,Red
2247,5,6,Red
2248,9,10,Red
2249,34,35,Red
2250,31,32,Black
2251,31,32,Black
2252,13,14,Black
2253,13,14,Black
2254,0,0,Green
2255,00,1,Green
2256,6,7,Black
2257,6,7,Black
2258,36,37,Red
2259,3,4,Red
2260,31,32,Black
2261,16,17,Red
2262,28,29,Black
2263,17,18,Black
2264,32,33,Red
2265,00,1,Green
2266,17,18,Black
2267,00,1,Green
2268,00,1,Green
2269,3,4,Red
2270,9,10,Red
2271,11,12,Black
2272,9,10,Red
2273,35,36,Black
2274,30,31,Red
2275,11,12,Black
2276,13,14,Black
2277,5,6,Red
2278,27,28,Red
2279,26,27,Black
2280,31,32,Black
2281,30,31,Red
2282,21,22,Red
2283,6,7,Black
2284,35,36,Black
2285,9,10,Red
2286,8,9,Black
2287,5,6,Red
2288,29,30,Black
2289,27,28,Red
2290,36,37,Red
2291,3,4,Red
2292,29,30,Black
2293,21,22,Red
2294,28,29,Black
2295,34,35,Red
2296,29,30,Black
2297,32,33,Red
2298,31,32,Black
2299,7,8,Red
2300,13,14,Black
2301,23,24,Red
2302,27,28,Red
2303,18,19,Red
2304,0,0,Green
2305,17,18,Black
2306,27,28,Red
2307,22,23,Black
2308,12,13,Red
2309,30,31,Red
2310,20,21,Black
2311,31,32,Black
2312,7,8,Red
2313,19,20,Red
2314,11,12,Black
2315,11,12,Black
2316,31,32,Black
2317,26,27,Black
2318,18,19,Red
2319,9,10,Red
2320,32,33,Red
2321,1,2,Red
2322,5,6,Red
2323,31,32,Black
2324,2,3,Black
2325,0,0,Green
2326,28,29,Black
2327,26,27,Black
2328,36,37,Red
2329,20,21,Black
2330,33,34,Black
2331,22,23,Black
2332,2,3,Black
2333,22,23,Black
2334,6,7,Black
2335,19,20,Red
2336,8,9,Black
2337,9,10,Red
2338,26,27,Black
2339,15,16,Black
2340,4,5,Black
2341,1,2,Red
2342,18,19,Red
2343,27,28,Red
2344,16,17,Red
2345,18,19,Red
2346,4,5,Black
2347,7,8,Red
2348,10,11,Black
2349,18,19,Red
2350,3,4,Red
2351,6,7,Black
2352,20,21,Black
2353,2,3,Black
2354,15,16,Black
2355,3,4,Red
2356,32,33,Red
2357,10,11,Black
2358,4,5,Black
2359,11,12,Black
2360,13,14,Black
2361,15,16,Black
2362,9,10,Red
2363,21,22,Red
2364,13,14,Black
2365,17,18,Black
2366,8,9,Black
2367,19,20,Red
2368,1,2,Red
2369,16,17,Red
2370,17,18,Black
2371,15,16,Black
2372,19,20,Red
2373,12,13,Red
2374,0,0,Green
2375,7,8,Red
2376,13,14,Black
2377,5,6,Red
2378,6,7,Black
2379,9,10,Red
2380,15,16,Black
2381,14,15,Red
2382,3,4,Red
2383,6,7,Black
2384,11,12,Black
2385,20,21,Black
2386,31,32,Black
2387,17,18,Black
2388,22,23,Black
2389,30,31,Red
2390,0,0,Green
2391,30,31,Red
2392,5,6,Red
2393,2,3,Black
2394,20,21,Black
2395,26,27,Black
2396,6,7,Black
2397,26,27,Black
2398,16,17,Red
2399,14,15,Red
2400,20,21,Black
2401,5,6,Red
2402,23,24,Red
2403,6,7,Black
2404,16,17,Red
2405,35,36,Black
2406,4,5,Black
2407,11,12,Black
2408,27,28,Red
2409,28,29,Black
2410,10,11,Black
2411,15,16,Black
2412,10,11,Black
2413,2,3,Black
2414,00,1,Green
2415,6,7,Black
2416,11,12,Black
2417,25,26,Red
2418,26,27,Black
2419,9,10,Red
2420,27,28,Red
2421,27,28,Red
2422,10,11,Black
2423,33,34,Black
2424,24,25,Black
2425,28,29,Black
2426,8,9,Black
2427,1,2,Red
2428,8,9,Black
2429,19,20,Red
2430,32,33,Red
2431,0,0,Green
2432,32,33,Red
2433,29,30,Black
2434,13,14,Black
2435,23,24,Red
2436,13,14,Black
2437,35,36,Black
2438,36,37,Red
2439,29,30,Black
2440,15,16,Black
2441,13,14,Black
2442,2,3,Black
2443,22,23,Black
2444,26,27,Black
2445,14,15,Red
2446,34,35,Red
2447,0,0,Green
2448,12,13,Red
2449,9,10,Red
2450,2,3,Black
2451,15,16,Black
2452,14,15,Red
2453,9,10,Red
2454,25,26,Red
2455,22,23,Black
2456,00,1,Green
2457,00,1,Green
2458,0,0,Green
2459,3,4,Red
2460,18,19,Red
2461,26,27,Black
2462,31,32,Black
2463,32,33,Red
2464,30,31,Red
2465,35,36,Black
2466,14,15,Red
2467,33,34,Black
2468,30,31,Red
2469,14,15,Red
2470,14,15,Red
2471,26,27,Black
2472,26,27,Black
2473,2,3,Black
2474,13,14,Black
2475,8,9,Black
2476,18,19,Red
2477,25,26,Red
2478,1,2,Red
2479,13,14,Black
2480,22,23,Black
2481,0,0,Green
2482,21,22,Red
2483,26,27,Black
2484,9,10,Red
2485,27,28,Red
2486,27,28,Red
2487,25,26,Red
2488,1,2,Red
2489,12,13,Red
2490,32,33,Red
2491,34,35,Red
2492,29,30,Black
2493,7,8,Red
2494,34,35,Red
2495,26,27,Black
2496,3,4,Red
2497,35,36,Black
2498,00,1,Green
2499,34,35,Red
2500,23,24,Red
2501,23,24,Red
2502,13,14,Black
2503,34,35,Red
2504,33,34,Black
2505,14,15,Red
2506,00,1,Green
2507,27,28,Red
2508,21,22,Red
2509,14,15,Red
2510,22,23,Black
2511,3,4,Red
2512,32,33,Red
2513,7,8,Red
2514,16,17,Red
2515,19,20,Red
2516,30,31,Red
2517,35,36,Black
2518,24,25,Black
2519,36,37,Red
2520,23,24,Red
2521,19,20,Red
2522,1,2,Red
2523,27,28,Red
2524,4,5,Black
2525,15,16,Black
2526,19,20,Red
2527,18,19,Red
2528,5,6,Red
2529,23,24,Red
2530,15,16,Black
2531,3,4,Red
2532,25,26,Red
2533,12,13,Red
2534,24,25,Black
2535,25,26,Red
2536,16,17,Red
2537,3,4,Red
2538,28,29,Black
2539,32,33,Red
2540,12,13,Red
2541,8,9,Black
2542,25,26,Red
2543,0,0,Green
2544,31,32,Black
2545,36,37,Red
2546,5,6,Red
2547,23,24,Red
2548,32,33,Red
2549,2,3,Black
2550,3,4,Red
2551,21,22,Red
2552,0,0,Green
2553,19,20,Red
2554,8,9,Black
2555,6,7,Black
2556,7,8,Red
2557,10,11,Black
2558,0,0,Green
2559,9,10,Red
2560,00,1,Green
2561,00,1,Green
2562,18,19,Red
2563,28,29,Black
2564,27,28,Red
2565,26,27,Black
2566,35,36,Black
2567,6,7,Black
2568,25,26,Red
2569,3,4,Red
2570,8,9,Black
2571,30,31,Red
2572,35,36,Black
2573,27,28,Red
2574,4,5,Black
2575,22,23,Black
2576,0,0,Green
2577,26,27,Black
2578,26,27,Black
2579,33,34,Black
2580,31,32,Black
2581,18,19,Red
2582,6,7,Black
2583,23,24,Red
2584,15,16,Black
2585,30,31,Red
2586,35,36,Black
2587,20,21,Black
2588,1,2,Red
2589,34,35,Red
2590,32,33,Red
2591,27,28,Red
2592,10,11,Black
2593,5,6,Red
2594,19,20,Red
2595,33,34,Black
2596,36,37,Red
2597,24,25,Black
2598,29,30,Black
2599,20,21,Black
2600,27,28,Red
2601,14,15,Red
2602,26,27,Black
2603,16,17,Red
2604,26,27,Black
2605,16,17,Red
2606,4,5,Black
2607,26,27,Black
2608,35,36,Black
2609,11,12,Black
2610,21,22,Red
2611,27,28,Red
2612,17,18,Black
2613,31,32,Black
2614,11,12,Black
2615,00,1,Green
2616,6,7,Black
2617,21,22,Red
2618,11,12,Black
2619,32,33,Red
2620,36,37,Red
2621,2,3,Black
2622,00,1,Green
2623,4,5,Black
2624,25,26,Red
2625,21,22,Red
2626,8,9,Black
2627,25,26,Red
2628,32,33,Red
2629,18,19,Red
2630,28,29,Black
2631,28,29,Black
2632,3,4,Red
2633,26,27,Black
2634,20,21,Black
2635,26,27,Black
2636,29,30,Black
2637,14,15,Red
2638,28,29,Black
2639,00,1,Green
2640,12,13,Red
2641,1,2,Red
2642,15,16,Black
2643,25,26,Red
2644,25,26,Red
2645,27,28,Red
2646,16,17,Red
2647,25,26,Red
2648,2,3,Black
2649,11,12,Black
2650,20,21,Black
2651,9,10,Red
2652,5,6,Red
2653,2,3,Black
2654,5,6,Red
2655,6,7,Black
2656,36,37,Red
2657,24,25,Black
2658,28,29,Black
2659,28,29,Black
2660,1,2,Red
2661,11,12,Black
2662,17,18,Black
2663,11,12,Black
2664,22,23,Black
2665,17,18,Black
2666,7,8,Red
2667,14,15,Red
2668,27,28,Red
2669,6,7,Black
2670,00,1,Green
2671,00,1,Green
2672,00,1,Green
2673,17,18,Black
2674,25,26,Red
2675,36,37,Red
2676,00,1,Green
2677,7,8,Red
2678,11,12,Black
2679,15,16,Black
2680,13,14,Black
2681,27,28,Red
2682,27,28,Red
2683,22,23,Black
2684,28,29,Black
2685,20,21,Black
2686,2,3,Black
2687,10,11,Black
2688,11,12,Black
2689,18,19,Red
2690,33,34,Black
2691,8,9,Black
2692,30,31,Red
2693,12,13,Red
2694,20,21,Black
2695,10,11,Black
2696,22,23,Black
2697,7,8,Red
2698,27,28,Red
2699,23,24,Red
2700,28,29,Black
2701,5,6,Red
2702,20,21,Black
2703,24,25,Black
2704,10,11,Black
2705,36,37,Red
2706,32,33,Red
2707,4,5,Black
2708,19,20,Red
2709,22,23,Black
2710,26,27,Black
2711,00,1,Green
2712,27,28,Red
2713,17,18,Black
2714,21,22,Red
2715,13,14,Black
2716,00,1,Green
2717,26,27,Black
2718,00,1,Green
2719,5,6,Red
2720,20,21,Black
2721,28,29,Black
2722,3,4,Red
2723,1,2,Red
2724,17,18,Black
2725,33,34,Black
2726,33,34,Black
2727,21,22,Red
2728,34,35,Red
2729,23,24,Red
2730,10,11,Black
2731,15,16,Black
2732,14,15,Red
2733,0,0,Green
2734,31,32,Black
2735,18,19,Red
2736,25,26,Red
2737,21,22,Red
2738,33,34,Black
2739,8,9,Black
2740,10,11,Black
2741,26,27,Black
2742,10,11,Black
2743,12,13,Red
2744,26,27,Black
2745,28,29,Black
2746,29,30,Black
2747,29,30,Black
2748,18,19,Red
2749,36,37,Red
2750,00,1,Green
2751,15,16,Black
2752,34,35,Red
2753,29,30,Black
2754,35,36,Black
2755,13,14,Black
2756,25,26,Red
2757,11,12,Black
2758,28,29,Black
2759,29,30,Black
2760,23,24,Red
2761,36,37,Red
2762,23,24,Red
2763,4,5,Black
2764,1,2,Red
2765,33,34,Black
2766,24,25,Black
2767,12,13,Red
2768,1,2,Red
2769,8,9,Black
2770,18,19,Red
2771,21,22,Red
2772,18,19,Red
2773,24,25,Black
2774,34,35,Red
2775,0,0,Green
2776,23,24,Red
2777,2,3,Black
2778,27,28,Red
2779,21,22,Red
2780,1,2,Red
2781,10,11,Black
2782,25,26,Red
2783,00,1,Green
2784,33,34,Black
2785,17,18,Black
2786,30,31,Red
2787,11,12,Black
2788,23,24,Red
2789,35,36,Black
2790,2,3,Black
2791,25,26,Red
2792,5,6,Red
2793,28,29,Black
2794,25,26,Red
2795,9,10,Red
2796,10,11,Black
2797,32,33,Red
2798,7,8,Red
2799,18,19,Red
2800,4,5,Black
2801,17,18,Black
2802,30,31,Red
2803,27,28,Red
2804,22,23,Black
2805,18,19,Red
2806,33,34,Black
2807,26,27,Black
2808,10,11,Black
2809,1,2,Red
2810,30,31,Red
2811,7,8,Red
2812,0,0,Green
2813,8,9,Black
2814,13,14,Black
2815,15,16,Black
2816,18,19,Red
2817,30,31,Red
2818,10,11,Black
2819,18,19,Red
2820,3,4,Red
2821,34,35,Red
2822,1,2,Red
2823,30,31,Red
2824,5,6,Red
2825,13,14,Black
2826,14,15,Red
2827,00,1,Green
2828,20,21,Black
2829,33,34,Black
2830,13,14,Black
2831,33,34,Black
2832,19,20,Red
2833,8,9,Black
2834,26,27,Black
2835,29,30,Black
2836,20,21,Black
2837,29,30,Black
2838,20,21,Black
2839,20,21,Black
2840,5,6,Red
2841,21,22,Red
2842,18,19,Red
2843,29,30,Black
2844,23,24,Red
2845,9,10,Red
2846,10,11,Black
2847,00,1,Green
2848,5,6,Red
2849,21,22,Red
2850,7,8,Red
2851,20,21,Black
2852,20,21,Black
2853,28,29,Black
2854,33,34,Black
2855,3,4,Red
2856,21,22,Red
2857,36,37,Red
2858,4,5,Black
2859,10,11,Black
2860,3,4,Red
2861,27,28,Red
2862,19,20,Red
2863,21,22,Red
2864,33,34,Black
2865,4,5,Black
2866,17,18,Black
2867,00,1,Green
2868,5,6,Red
2869,31,32,Black
2870,7,8,Red
2871,18,19,Red
2872,22,23,Black
2873,8,9,Black
2874,5,6,Red
2875,16,17,Red
2876,29,30,Black
2877,20,21,Black
2878,14,15,Red
2879,24,25,Black
2880,34,35,Red
2881,3,4,Red
2882,32,33,Red
2883,14,15,Red
2884,3,4,Red
2885,20,21,Black
2886,9,10,Red
2887,19,20,Red
2888,17,18,Black
2889,36,37,Red
2890,28,29,Black
2891,35,36,Black
2892,20,21,Black
2893,30,31,Red
2894,12,13,Red
