Round,Winning Number,Winning Index,Color
5691,6,7,Black
5692,3,4,Red
5693,11,12,Black
5694,21,22,Red
5695,1,2,Red
5696,20,21,Black
5697,10,11,Black
5698,1,2,Red
5699,21,22,Red
5700,25,26,Red
5701,12,13,Red
5702,14,15,Red
5703,32,33,Red
5704,26,27,Black
5705,11,12,Black
5706,4,5,Black
5707,14,15,Red
5708,2,3,Black
5709,4,5,Black
5710,12,13,Red
5711,36,37,Red
5712,14,15,Red
5713,29,30,Black
5714,8,9,Black
5715,36,37,Red
5716,4,5,Black
5717,11,12,Black
5718,10,11,Black
5719,25,26,Red
5720,24,25,Black
5721,34,35,Red
5722,29,30,Black
5723,12,13,Red
5724,0,0,Green
5725,20,21,Black
5726,25,26,Red
5727,16,17,Red
5728,22,23,Black
5729,21,22,Red
5730,0,0,Green
5731,26,27,Black
5732,30,31,Red
5733,4,5,Black
5734,19,20,Red
5735,9,10,Red
5736,33,34,Black
5737,22,23,Black
5738,7,8,Red
5739,11,12,Black
5740,15,16,Black
5741,17,18,Black
5742,25,26,Red
5743,2,3,Black
5744,20,21,Black
5745,0,0,Green
5746,14,15,Red
5747,20,21,Black
5748,00,1,Green
5749,29,30,Black
5750,13,14,Black
5751,22,23,Black
5752,11,12,Black
5753,27,28,Red
5754,19,20,Red
5755,13,14,Black
5756,23,24,Red
5757,36,37,Red
5758,4,5,Black
5759,34,35,Red
5760,10,11,Black
5761,35,36,Black
5762,2,3,Black
5763,7,8,Red
5764,23,24,Red
5765,16,17,Red
5766,2,3,Black
5767,33,34,Black
5768,31,32,Black
5769,9,10,Red
5770,11,12,Black
5771,13,14,Black
5772,00,1,Green
5773,33,34,Black
5774,26,27,Black
5775,00,1,Green
5776,12,13,Red
5777,26,27,Black
5778,18,19,Red
5779,22,23,Black
5780,29,30,Black
5781,2,3,Black
5782,9,10,Red
5783,5,6,Red
5784,5,6,Red
5785,20,21,Black
5786,3,4,Red
5787,4,5,Black
5788,33,34,Black
5789,3,4,Red
5790,6,7,Black
5791,5,6,Red
5792,16,17,Red
5793,18,19,Red
5794,24,25,Black
5795,36,37,Red
5796,18,19,Red
5797,34,35,Red
5798,36,37,Red
5799,18,19,Red
5800,15,16,Black
5801,11,12,Black
5802,5,6,Red
5803,4,5,Black
5804,30,31,Red
5805,17,18,Black
5806,8,9,Black
5807,18,19,Red
5808,4,5,Black
5809,33,34,Black
5810,4,5,Black
5811,2,3,Black
5812,32,33,Red
5813,12,13,Red
5814,22,23,Black
5815,14,15,Red
5816,21,22,Red
5817,9,10,Red
5818,19,20,Red
5819,31,32,Black
5820,25,26,Red
5821,24,25,Black
5822,9,10,Red
5823,2,3,Black
5824,00,1,Green
5825,28,29,Black
5826,23,24,Red
5827,30,31,Red
5828,25,26,Red
5829,18,19,Red
5830,33,34,Black
5831,4,5,Black
5832,17,18,Black
5833,32,33,Red
5834,23,24,Red
5835,4,5,Black
5836,26,27,Black
5837,7,8,Red
5838,27,28,Red
5839,25,26,Red
5840,15,16,Black
5841,36,37,Red
5842,26,27,Black
5843,33,34,Black
5844,16,17,Red
5845,7,8,Red
5846,16,17,Red
5847,0,0,Green
5848,13,14,Black
5849,2,3,Black
5850,31,32,Black
5851,29,30,Black
5852,34,35,Red
5853,26,27,Black
5854,29,30,Black
5855,30,31,Red
5856,23,24,Red
5857,36,37,Red
5858,30,31,Red
5859,1,2,Red
5860,36,37,Red
5861,8,9,Black
5862,16,17,Red
5863,36,37,Red
5864,18,19,Red
5865,5,6,Red
5866,34,35,Red
5867,27,28,Red
5868,9,10,Red
5869,2,3,Black
5870,24,25,Black
5871,18,19,Red
5872,26,27,Black
5873,36,37,Red
5874,28,29,Black
5875,32,33,Red
5876,7,8,Red
5877,25,26,Red
5878,16,17,Red
5879,15,16,Black
5880,15,16,Black
5881,25,26,Red
5882,34,35,Red
5883,14,15,Red
5884,32,33,Red
5885,5,6,Red
5886,32,33,Red
5887,17,18,Black
5888,28,29,Black
5889,7,8,Red
5890,3,4,Red
5891,0,0,Green
5892,21,22,Red
5893,11,12,Black
5894,7,8,Red
5895,24,25,Black
5896,26,27,Black
5897,31,32,Black
5898,4,5,Black
5899,8,9,Black
5900,29,30,Black
5901,14,15,Red
5902,35,36,Black
5903,25,26,Red
5904,33,34,Black
5905,6,7,Black
5906,4,5,Black
5907,18,19,Red
5908,3,4,Red
5909,10,11,Black
5910,36,37,Red
5911,5,6,Red
5912,17,18,Black
5913,35,36,Black
5914,24,25,Black
5915,17,18,Black
5916,27,28,Red
5917,15,16,Black
5918,26,27,Black
5919,2,3,Black
5920,2,3,Black
5921,5,6,Red
5922,13,14,Black
5923,9,10,Red
5924,19,20,Red
5925,25,26,Red
5926,6,7,Black
5927,30,31,Red
5928,32,33,Red
5929,30,31,Red
5930,25,26,Red
5931,33,34,Black
5932,24,25,Black
5933,16,17,Red
5934,36,37,Red
5935,5,6,Red
5936,8,9,Black
5937,32,33,Red
5938,31,32,Black
5939,4,5,Black
5940,12,13,Red
5941,0,0,Green
5942,2,3,Black
5943,10,11,Black
5944,34,35,Red
5945,26,27,Black
5946,7,8,Red
5947,6,7,Black
5948,26,27,Black
5949,31,32,Black
5950,29,30,Black
5951,15,16,Black
5952,22,23,Black
5953,15,16,Black
5954,8,9,Black
5955,22,23,Black
5956,23,24,Red
5957,8,9,Black
5958,22,23,Black
5959,35,36,Black
5960,36,37,Red
5961,23,24,Red
5962,13,14,Black
5963,14,15,Red
5964,16,17,Red
5965,33,34,Black
5966,8,9,Black
5967,4,5,Black
5968,28,29,Black
5969,16,17,Red
5970,1,2,Red
5971,11,12,Black
5972,34,35,Red
5973,13,14,Black
5974,11,12,Black
5975,5,6,Red
5976,16,17,Red
5977,10,11,Black
5978,22,23,Black
5979,19,20,Red
5980,25,26,Red
5981,26,27,Black
5982,30,31,Red
5983,34,35,Red
5984,0,0,Green
5985,19,20,Red
5986,21,22,Red
5987,4,5,Black
5988,20,21,Black
5989,13,14,Black
5990,0,0,Green
5991,32,33,Red
5992,13,14,Black
5993,17,18,Black
5994,35,36,Black
5995,36,37,Red
5996,4,5,Black
5997,6,7,Black
5998,18,19,Red
5999,31,32,Black
6000,32,33,Red
6001,34,35,Red
6002,30,31,Red
6003,11,12,Black
6004,3,4,Red
6005,35,36,Black
6006,10,11,Black
6007,5,6,Red
6008,6,7,Black
6009,24,25,Black
6010,9,10,Red
6011,14,15,Red
6012,9,10,Red
6013,15,16,Black
6014,7,8,Red
6015,11,12,Black
6016,11,12,Black
6017,16,17,Red
6018,10,11,Black
6019,35,36,Black
6020,6,7,Black
6021,15,16,Black
6022,31,32,Black
6023,7,8,Red
6024,20,21,Black
6025,24,25,Black
6026,31,32,Black
6027,16,17,Red
6028,8,9,Black
6029,32,33,Red
6030,35,36,Black
6031,00,1,Green
6032,17,18,Black
6033,33,34,Black
6034,9,10,Red
6035,23,24,Red
6036,4,5,Black
6037,0,0,Green
6038,16,17,Red
6039,27,28,Red
6040,5,6,Red
6041,00,1,Green
6042,12,13,Red
6043,16,17,Red
6044,4,5,Black
6045,33,34,Black
6046,22,23,Black
6047,7,8,Red
6048,8,9,Black
6049,2,3,Black
6050,21,22,Red
6051,00,1,Green
6052,29,30,Black
6053,26,27,Black
6054,8,9,Black
6055,27,28,Red
6056,17,18,Black
6057,2,3,Black
6058,0,0,Green
6059,36,37,Red
6060,34,35,Red
6061,18,19,Red
6062,11,12,Black
6063,30,31,Red
6064,34,35,Red
6065,17,18,Black
6066,9,10,Red
6067,4,5,Black
6068,32,33,Red
6069,26,27,Black
6070,0,0,Green
6071,33,34,Black
6072,1,2,Red
6073,27,28,Red
6074,30,31,Red
6075,15,16,Black
6076,23,24,Red
6077,23,24,Red
6078,9,10,Red
6079,10,11,Black
6080,28,29,Black
6081,0,0,Green
6082,14,15,Red
6083,13,14,Black
6084,25,26,Red
6085,20,21,Black
6086,6,7,Black
6087,13,14,Black
6088,35,36,Black
6089,33,34,Black
6090,22,23,Black
6091,31,32,Black
6092,9,10,Red
6093,2,3,Black
6094,26,27,Black
6095,30,31,Red
6096,35,36,Black
6097,22,23,Black
6098,5,6,Red
6099,20,21,Black
6100,25,26,Red
6101,24,25,Black
6102,8,9,Black
6103,12,13,Red
6104,21,22,Red
6105,1,2,Red
6106,26,27,Black
6107,8,9,Black
6108,21,22,Red
6109,15,16,Black
6110,26,27,Black
6111,7,8,Red
6112,10,11,Black
6113,7,8,Red
6114,3,4,Red
6115,13,14,Black
6116,18,19,Red
6117,22,23,Black
6118,6,7,Black
6119,23,24,Red
6120,0,0,Green
6121,15,16,Black
6122,5,6,Red
6123,19,20,Red
6124,13,14,Black
6125,14,15,Red
6126,23,24,Red
6127,5,6,Red
6128,35,36,Black
6129,32,33,Red
6130,17,18,Black
6131,15,16,Black
6132,36,37,Red
6133,12,13,Red
6134,7,8,Red
6135,29,30,Black
6136,14,15,Red
6137,33,34,Black
6138,27,28,Red
6139,15,16,Black
6140,33,34,Black
6141,14,15,Red
6142,31,32,Black
6143,20,21,Black
6144,8,9,Black
6145,32,33,Red
6146,28,29,Black
6147,3,4,Red
6148,18,19,Red
6149,15,16,Black
6150,30,31,Red
6151,3,4,Red
6152,22,23,Black
6153,5,6,Red
6154,6,7,Black
6155,13,14,Black
6156,8,9,Black
6157,27,28,Red
6158,2,3,Black
6159,16,17,Red
6160,9,10,Red
6161,19,20,Red
6162,3,4,Red
6163,19,20,Red
6164,19,20,Red
6165,18,19,Red
6166,34,35,Red
6167,21,22,Red
6168,14,15,Red
6169,25,26,Red
6170,1,2,Red
6171,26,27,Black
6172,10,11,Black
6173,8,9,Black
6174,0,0,Green
6175,33,34,Black
6176,9,10,Red
6177,21,22,Red
6178,6,7,Black
6179,26,27,Black
6180,11,12,Black
6181,16,17,Red
6182,10,11,Black
6183,27,28,Red
6184,18,19,Red
6185,5,6,Red
6186,19,20,Red
6187,20,21,Black
6188,35,36,Black
6189,28,29,Black
6190,13,14,Black
6191,11,12,Black
6192,17,18,Black
6193,26,27,Black
6194,20,21,Black
6195,24,25,Black
6196,24,25,Black
6197,27,28,Red
6198,0,0,Green
6199,14,15,Red
6200,3,4,Red
6201,5,6,Red
6202,0,0,Green
6203,30,31,Red
6204,16,17,Red
6205,21,22,Red
6206,2,3,Black
6207,10,11,Black
6208,8,9,Black
6209,18,19,Red
6210,19,20,Red
6211,12,13,Red
6212,11,12,Black
6213,28,29,Black
6214,11,12,Black
6215,11,12,Black
6216,14,15,Red
6217,2,3,Black
6218,28,29,Black
6219,20,21,Black
6220,31,32,Black
6221,27,28,Red
6222,1,2,Red
6223,34,35,Red
6224,16,17,Red
6225,00,1,Green
6226,6,7,Black
6227,2,3,Black
6228,12,13,Red
6229,9,10,Red
6230,29,30,Black
6231,20,21,Black
6232,3,4,Red
6233,5,6,Red
6234,1,2,Red
6235,15,16,Black
6236,10,11,Black
6237,33,34,Black
6238,15,16,Black
6239,29,30,Black
6240,10,11,Black
6241,23,24,Red
6242,33,34,Black
6243,30,31,Red
6244,1,2,Red
6245,20,21,Black
6246,34,35,Red
6247,35,36,Black
6248,35,36,Black
6249,7,8,Red
6250,16,17,Red
6251,28,29,Black
6252,11,12,Black
6253,17,18,Black
6254,7,8,Red
6255,36,37,Red
6256,15,16,Black
6257,11,12,Black
6258,33,34,Black
6259,20,21,Black
6260,34,35,Red
6261,21,22,Red
6262,0,0,Green
6263,26,27,Black
6264,18,19,Red
6265,22,23,Black
6266,19,20,Red
6267,10,11,Black
6268,19,20,Red
6269,1,2,Red
6270,10,11,Black
6271,2,3,Black
6272,13,14,Black
6273,27,28,Red
6274,20,21,Black
6275,25,26,Red
6276,4,5,Black
6277,18,19,Red
6278,24,25,Black
6279,34,35,Red
6280,17,18,Black
6281,16,17,Red
6282,33,34,Black
6283,12,13,Red
6284,2,3,Black
6285,27,28,Red
6286,34,35,Red
6287,12,13,Red
6288,29,30,Black
6289,24,25,Black
6290,12,13,Red
6291,14,15,Red
6292,32,33,Red
6293,7,8,Red
6294,27,28,Red
6295,23,24,Red
6296,4,5,Black
6297,25,26,Red
6298,24,25,Black
6299,17,18,Black
6300,0,0,Green
6301,13,14,Black
6302,5,6,Red
6303,10,11,Black
6304,14,15,Red
6305,24,25,Black
6306,23,24,Red
6307,15,16,Black
6308,00,1,Green
6309,8,9,Black
6310,11,12,Black
6311,8,9,Black
6312,3,4,Red
6313,35,36,Black
6314,18,19,Red
6315,19,20,Red
6316,27,28,Red
6317,12,13,Red
6318,30,31,Red
6319,28,29,Black
6320,23,24,Red
6321,11,12,Black
6322,30,31,Red
6323,32,33,Red
6324,13,14,Black
6325,5,6,Red
6326,6,7,Black
6327,29,30,Black
6328,1,2,Red
6329,00,1,Green
6330,36,37,Red
6331,11,12,Black
6332,9,10,Red
6333,16,17,Red
6334,10,11,Black
6335,15,16,Black
6336,31,32,Black
6337,27,28,Red
6338,4,5,Black
6339,15,16,Black
6340,28,29,Black
6341,9,10,Red
6342,9,10,Red
6343,3,4,Red
6344,29,30,Black
6345,6,7,Black
6346,1,2,Red
6347,16,17,Red
6348,0,0,Green
6349,36,37,Red
6350,8,9,Black
6351,31,32,Black
6352,26,27,Black
6353,27,28,Red
6354,30,31,Red
6355,24,25,Black
6356,31,32,Black
6357,22,23,Black
6358,9,10,Red
6359,28,29,Black
6360,34,35,Red
6361,32,33,Red
6362,20,21,Black
6363,21,22,Red
6364,0,0,Green
6365,19,20,Red
6366,9,10,Red
6367,16,17,Red
6368,19,20,Red
6369,35,36,Black
6370,4,5,Black
6371,11,12,Black
6372,23,24,Red
6373,17,18,Black
6374,24,25,Black
6375,22,23,Black
6376,9,10,Red
6377,25,26,Red
6378,10,11,Black
6379,7,8,Red
6380,5,6,Red
6381,0,0,Green
6382,27,28,Red
6383,26,27,Black
6384,22,23,Black
6385,0,0,Green
6386,17,18,Black
6387,14,15,Red
6388,15,16,Black
6389,23,24,Red
6390,3,4,Red
6391,3,4,Red
6392,20,21,Black
6393,21,22,Red
6394,31,32,Black
6395,31,32,Black
6396,14,15,Red
6397,0,0,Green
6398,29,30,Black
6399,4,5,Black
6400,30,31,Red
6401,25,26,Red
6402,23,24,Red
6403,19,20,Red
6404,25,26,Red
6405,19,20,Red
6406,0,0,Green
6407,23,24,Red
6408,3,4,Red
6409,13,14,Black
6410,4,5,Black
6411,2,3,Black
6412,0,0,Green
6413,28,29,Black
6414,14,15,Red
6415,2,3,Black
6416,36,37,Red
6417,14,15,Red
6418,36,37,Red
6419,13,14,Black
6420,2,3,Black
6421,24,25,Black
6422,8,9,Black
6423,31,32,Black
6424,13,14,Black
6425,15,16,Black
6426,26,27,Black
6427,24,25,Black
6428,0,0,Green
6429,36,37,Red
6430,16,17,Red
6431,29,30,Black
6432,28,29,Black
6433,00,1,Green
6434,23,24,Red
6435,20,21,Black
6436,15,16,Black
6437,33,34,Black
6438,31,32,Black
6439,8,9,Black
6440,23,24,Red
6441,16,17,Red
6442,4,5,Black
6443,6,7,Black
6444,15,16,Black
6445,26,27,Black
6446,30,31,Red
6447,23,24,Red
6448,5,6,Red
6449,2,3,Black
6450,00,1,Green
6451,32,33,Red
6452,23,24,Red
6453,20,21,Black
6454,34,35,Red
6455,1,2,Red
6456,14,15,Red
6457,27,28,Red
6458,9,10,Red
6459,12,13,Red
6460,13,14,Black
6461,29,30,Black
6462,7,8,Red
6463,20,21,Black
6464,8,9,Black
6465,11,12,Black
6466,23,24,Red
6467,24,25,Black
6468,3,4,Red
6469,24,25,Black
6470,35,36,Black
6471,29,30,Black
6472,7,8,Red
6473,20,21,Black
6474,25,26,Red
6475,34,35,Red
6476,33,34,Black
6477,35,36,Black
6478,18,19,Red
6479,8,9,Black
6480,33,34,Black
6481,0,0,Green
6482,0,0,Green
6483,3,4,Red
6484,23,24,Red
6485,31,32,Black
6486,5,6,Red
6487,17,18,Black
6488,4,5,Black
6489,13,14,Black
6490,20,21,Black
6491,10,11,Black
6492,27,28,Red
6493,32,33,Red
6494,5,6,Red
6495,22,23,Black
6496,15,16,Black
6497,23,24,Red
6498,26,27,Black
6499,00,1,Green
6500,25,26,Red
6501,2,3,Black
6502,6,7,Black
6503,35,36,Black
6504,35,36,Black
6505,31,32,Black
6506,14,15,Red
6507,10,11,Black
6508,2,3,Black
6509,14,15,Red
6510,8,9,Black
6511,28,29,Black
6512,19,20,Red
6513,17,18,Black
6514,18,19,Red
6515,14,15,Red
6516,15,16,Black
6517,0,0,Green
6518,16,17,Red
6519,7,8,Red
6520,36,37,Red
6521,25,26,Red
6522,31,32,Black
6523,30,31,Red
6524,27,28,Red
6525,32,33,Red
6526,18,19,Red
6527,32,33,Red
6528,23,24,Red
6529,30,31,Red
6530,25,26,Red
6531,12,13,Red
6532,16,17,Red
6533,0,0,Green
6534,35,36,Black
6535,36,37,Red
6536,23,24,Red
6537,35,36,Black
6538,26,27,Black
6539,18,19,Red
6540,26,27,Black
6541,9,10,Red
6542,36,37,Red
6543,35,36,Black
6544,5,6,Red
6545,5,6,Red
6546,17,18,Black
6547,14,15,Red
6548,1,2,Red
6549,12,13,Red
6550,22,23,Black
6551,12,13,Red
6552,30,31,Red
6553,6,7,Black
6554,35,36,Black
6555,00,1,Green
6556,6,7,Black
6557,4,5,Black
6558,21,22,Red
6559,19,20,Red
6560,9,10,Red
6561,19,20,Red
6562,8,9,Black
6563,31,32,Black
6564,3,4,Red
6565,36,37,Red
6566,9,10,Red
6567,13,14,Black
6568,13,14,Black
6569,5,6,Red
6570,10,11,Black
6571,19,20,Red
6572,24,25,Black
6573,25,26,Red
6574,13,14,Black
6575,10,11,Black
6576,21,22,Red
6577,27,28,Red
6578,28,29,Black
6579,9,10,Red
6580,0,0,Green
6581,11,12,Black
6582,31,32,Black
6583,18,19,Red
6584,22,23,Black
6585,30,31,Red
6586,15,16,Black
6587,18,19,Red
6588,8,9,Black
6589,3,4,Red
6590,2,3,Black
6591,5,6,Red
6592,1,2,Red
6593,13,14,Black
6594,33,34,Black
6595,5,6,Red
6596,24,25,Black
6597,33,34,Black
6598,00,1,Green
6599,7,8,Red
6600,3,4,Red
6601,33,34,Black
6602,35,36,Black
6603,6,7,Black
6604,20,21,Black
6605,3,4,Red
6606,10,11,Black
6607,28,29,Black
6608,26,27,Black
6609,5,6,Red
6610,33,34,Black
6611,24,25,Black
6612,17,18,Black
6613,12,13,Red
6614,20,21,Black
6615,30,31,Red
6616,12,13,Red
6617,27,28,Red
6618,21,22,Red
6619,8,9,Black
6620,30,31,Red
6621,0,0,Green
6622,20,21,Black
6623,10,11,Black
6624,33,34,Black
6625,14,15,Red
6626,21,22,Red
6627,25,26,Red
6628,26,27,Black
6629,7,8,Red
6630,29,30,Black
6631,19,20,Red
6632,15,16,Black
6633,28,29,Black
6634,10,11,Black
6635,23,24,Red
6636,34,35,Red
6637,28,29,Black
6638,19,20,Red
6639,19,20,Red
6640,15,16,Black
6641,1,2,Red
6642,36,37,Red
6643,36,37,Red
6644,12,13,Red
6645,11,12,Black
6646,32,33,Red
6647,0,0,Green
6648,32,33,Red
6649,7,8,Red
6650,35,36,Black
6651,9,10,Red
6652,35,36,Black
6653,34,35,Red
6654,34,35,Red
6655,33,34,Black
6656,5,6,Red
6657,9,10,Red
6658,13,14,Black
6659,25,26,Red
6660,5,6,Red
6661,3,4,Red
6662,4,5,Black
6663,10,11,Black
6664,2,3,Black
6665,35,36,Black
6666,27,28,Red
6667,29,30,Black
6668,24,25,Black
6669,36,37,Red
6670,36,37,Red
6671,28,29,Black
6672,4,5,Black
6673,1,2,Red
6674,2,3,Black
6675,28,29,Black
6676,14,15,Red
6677,17,18,Black
6678,8,9,Black
6679,30,31,Red
6680,26,27,Black
6681,19,20,Red
6682,4,5,Black
6683,18,19,Red
6684,23,24,Red
6685,13,14,Black
6686,17,18,Black
6687,10,11,Black
6688,27,28,Red
6689,22,23,Black
6690,19,20,Red
6691,13,14,Black
6692,11,12,Black
6693,34,35,Red
6694,0,0,Green
6695,12,13,Red
6696,25,26,Red
6697,4,5,Black
6698,9,10,Red
6699,30,31,Red
6700,9,10,Red
6701,18,19,Red
6702,12,13,Red
6703,27,28,Red
6704,12,13,Red
6705,00,1,Green
6706,3,4,Red
6707,20,21,Black
6708,28,29,Black
6709,17,18,Black
6710,13,14,Black
6711,14,15,Red
6712,12,13,Red
6713,19,20,Red
6714,33,34,Black
6715,13,14,Black
6716,10,11,Black
6717,17,18,Black
6718,0,0,Green
6719,34,35,Red
6720,29,30,Black
6721,20,21,Black
6722,11,12,Black
6723,2,3,Black
6724,33,34,Black
6725,15,16,Black
6726,20,21,Black
6727,20,21,Black
6728,32,33,Red
6729,2,3,Black
6730,23,24,Red
6731,20,21,Black
6732,18,19,Red
6733,7,8,Red
6734,18,19,Red
6735,18,19,Red
6736,29,30,Black
6737,14,15,Red
6738,7,8,Red
6739,00,1,Green
6740,12,13,Red
6741,32,33,Red
6742,7,8,Red
6743,33,34,Black
6744,6,7,Black
6745,6,7,Black
6746,34,35,Red
6747,28,29,Black
6748,25,26,Red
6749,30,31,Red
6750,8,9,Black
6751,26,27,Black
6752,34,35,Red
6753,7,8,Red
6754,22,23,Black
6755,7,8,Red
6756,25,26,Red
6757,24,25,Black
6758,7,8,Red
6759,24,25,Black
6760,23,24,Red
6761,35,36,Black
6762,2,3,Black
6763,7,8,Red
6764,1,2,Red
6765,25,26,Red
6766,11,12,Black
6767,32,33,Red
6768,5,6,Red
6769,2,3,Black
6770,27,28,Red
6771,21,22,Red
6772,19,20,Red
6773,24,25,Black
6774,30,31,Red
6775,27,28,Red
6776,31,32,Black
6777,8,9,Black
6778,21,22,Red
6779,23,24,Red
6780,10,11,Black
6781,9,10,Red
6782,2,3,Black
6783,00,1,Green
6784,27,28,Red
6785,00,1,Green
6786,6,7,Black
6787,00,1,Green
6788,5,6,Red
6789,27,28,Red
6790,34,35,Red
6791,24,25,Black
6792,6,7,Black
6793,25,26,Red
6794,29,30,Black
6795,1,2,Red
6796,23,24,Red
6797,3,4,Red
6798,30,31,Red
6799,5,6,Red
6800,16,17,Red
6801,13,14,Black
6802,11,12,Black
6803,3,4,Red
6804,00,1,Green
6805,4,5,Black
6806,12,13,Red
6807,35,36,Black
6808,4,5,Black
6809,28,29,Black
6810,34,35,Red
6811,26,27,Black
6812,18,19,Red
6813,13,14,Black
6814,11,12,Black
6815,32,33,Red
6816,1,2,Red
6817,1,2,Red
6818,31,32,Black
6819,12,13,Red
6820,18,19,Red
6821,0,0,Green
6822,32,33,Red
6823,29,30,Black
6824,34,35,Red
6825,12,13,Red
6826,21,22,Red
6827,30,31,Red
6828,24,25,Black
6829,27,28,Red
6830,30,31,Red
6831,17,18,Black
6832,1,2,Red
6833,33,34,Black
6834,33,34,Black
6835,35,36,Black
6836,2,3,Black
6837,17,18,Black
6838,30,31,Red
6839,28,29,Black
6840,27,28,Red
6841,17,18,Black
6842,8,9,Black
6843,12,13,Red
6844,0,0,Green
6845,17,18,Black
6846,4,5,Black
6847,3,4,Red
6848,31,32,Black
6849,16,17,Red
6850,14,15,Red
6851,21,22,Red
6852,8,9,Black
6853,11,12,Black
6854,3,4,Red
6855,29,30,Black
6856,0,0,Green
6857,10,11,Black
6858,15,16,Black
6859,30,31,Red
6860,32,33,Red
6861,30,31,Red
6862,31,32,Black
6863,24,25,Black
6864,12,13,Red
6865,24,25,Black
6866,26,27,Black
6867,26,27,Black
6868,25,26,Red
6869,30,31,Red
6870,12,13,Red
6871,30,31,Red
6872,26,27,Black
6873,20,21,Black
6874,6,7,Black
6875,31,32,Black
6876,19,20,Red
6877,35,36,Black
6878,7,8,Red
6879,16,17,Red
6880,15,16,Black
6881,35,36,Black
6882,30,31,Red
6883,26,27,Black
6884,23,24,Red
6885,9,10,Red
6886,14,15,Red
6887,33,34,Black
6888,1,2,Red
6889,28,29,Black
6890,20,21,Black
6891,25,26,Red
6892,2,3,Black
6893,13,14,Black
6894,2,3,Black
6895,00,1,Green
6896,13,14,Black
6897,17,18,Black
6898,11,12,Black
6899,26,27,Black
6900,3,4,Red
6901,32,33,Red
6902,23,24,Red
6903,30,31,Red
6904,34,35,Red
6905,14,15,Red
6906,17,18,Black
6907,26,27,Black
6908,00,1,Green
6909,28,29,Black
6910,28,29,Black
6911,8,9,Black
6912,00,1,Green
6913,17,18,Black
6914,31,32,Black
6915,34,35,Red
6916,23,24,Red
6917,23,24,Red
6918,18,19,Red
6919,3,4,Red
6920,4,5,Black
6921,24,25,Black
6922,24,25,Black
6923,22,23,Black
6924,17,18,Black
6925,32,33,Red
6926,31,32,Black
6927,21,22,Red
6928,34,35,Red
6929,36,37,Red
6930,00,1,Green
6931,18,19,Red
6932,15,16,Black
6933,19,20,Red
6934,21,22,Red
6935,34,35,Red
6936,15,16,Black
6937,23,24,Red
6938,23,24,Red
6939,29,30,Black
6940,9,10,Red
6941,12,13,Red
6942,2,3,Black
6943,21,22,Red
6944,25,26,Red
6945,28,29,Black
6946,19,20,Red
6947,16,17,Red
6948,21,22,Red
6949,8,9,Black
6950,4,5,Black
6951,34,35,Red
6952,26,27,Black
6953,23,24,Red
6954,13,14,Black
6955,20,21,Black
6956,10,11,Black
6957,2,3,Black
6958,11,12,Black
6959,5,6,Red
6960,0,0,Green
6961,26,27,Black
6962,9,10,Red
6963,8,9,Black
6964,11,12,Black
6965,0,0,Green
6966,1,2,Red
6967,33,34,Black
6968,14,15,Red
6969,13,14,Black
6970,11,12,Black
6971,25,26,Red
6972,0,0,Green
6973,12,13,Red
6974,34,35,Red
6975,19,20,Red
6976,0,0,Green
6977,26,27,Black
6978,19,20,Red
6979,9,10,Red
6980,16,17,Red
6981,13,14,Black
6982,26,27,Black
6983,17,18,Black
6984,33,34,Black
6985,33,34,Black
6986,8,9,Black
6987,21,22,Red
6988,8,9,Black
6989,11,12,Black
6990,9,10,Red
6991,27,28,Red
6992,14,15,Red
6993,23,24,Red
6994,9,10,Red
6995,14,15,Red
6996,4,5,Black
6997,24,25,Black
6998,17,18,Black
6999,24,25,Black
7000,2,3,Black
7001,35,36,Black
7002,25,26,Red
7003,11,12,Black
7004,22,23,Black
7005,33,34,Black
7006,0,0,Green
7007,17,18,Black
7008,23,24,Red
7009,18,19,Red
7010,0,0,Green
7011,17,18,Black
7012,10,11,Black
7013,11,12,Black
7014,28,29,Black
7015,28,29,Black
7016,2,3,Black
7017,15,16,Black
7018,16,17,Red
7019,2,3,Black
7020,11,12,Black
7021,30,31,Red
7022,4,5,Black
7023,9,10,Red
7024,27,28,Red
7025,12,13,Red
7026,10,11,Black
7027,19,20,Red
7028,26,27,Black
7029,2,3,Black
7030,5,6,Red
7031,27,28,Red
7032,8,9,Black
7033,13,14,Black
7034,31,32,Black
7035,4,5,Black
7036,27,28,Red
7037,31,32,Black
7038,2,3,Black
7039,19,20,Red
7040,29,30,Black
7041,0,0,Green
7042,33,34,Black
7043,17,18,Black
7044,6,7,Black
7045,0,0,Green
7046,11,12,Black
7047,1,2,Red
7048,28,29,Black
7049,30,31,Red
7050,26,27,Black
7051,9,10,Red
7052,10,11,Black
7053,31,32,Black
7054,5,6,Red
7055,33,34,Black
7056,32,33,Red
7057,4,5,Black
7058,9,10,Red
7059,11,12,Black
7060,3,4,Red
7061,36,37,Red
7062,14,15,Red
7063,4,5,Black
7064,2,3,Black
7065,16,17,Red
7066,23,24,Red
7067,16,17,Red
7068,14,15,Red
7069,12,13,Red
7070,19,20,Red
7071,22,23,Black
7072,20,21,Black
7073,16,17,Red
7074,30,31,Red
7075,31,32,Black
7076,7,8,Red
7077,0,0,Green
7078,00,1,Green
7079,1,2,Red
7080,23,24,Red
7081,18,19,Red
7082,12,13,Red
7083,7,8,Red
7084,20,21,Black
7085,6,7,Black
7086,32,33,Red
7087,00,1,Green
7088,35,36,Black
